id,trial,domain,question,prob,extremity,upper,lower,p100,dv,support,epistemicness,support_focal,support_foil,knowledge,focal,foil,targetA,targetB,age,gender,coeff
5,14,0,6,.5,0,,,0,0,-.13353139,3.4000001,70,80,70,2,5,Celtics,Lakers,32,1,1.6283149
5,15,0,11,.5,0,,,0,0,.11778303,3.4000001,90,80,70,4,5,Heat,Lakers,32,1,1.6283149
5,16,0,1,.30000001,.19999999,,.30000001,0,-.84729779,0,3.4000001,60,60,70,1,3,76ers,Clippers,32,1,1.6283149
5,17,2,2,0,.5,,0,1,-4.2626801,-.15415068,4.9000001,60,70,65,4,1,Maryland,Georgia,32,1,9.2303009
5,18,2,1,.69999999,.19999999,.69999999,,0,.84729779,-.13353139,4.9000001,70,80,65,1,3,Georgia,Kansas,32,1,9.2303009
5,19,2,15,1,.5,1,,1,4.2626796,.35667494,4.9000001,100,70,65,6,7,Montana,New Mexico,32,1,9.2303009
5,20,2,9,1,.5,1,,1,4.2626796,.47000363,4.9000001,80,50,65,3,5,Kansas,Massachusetts,32,1,9.2303009
5,21,2,10,.2,.30000001,,.2,0,-1.3862944,-.22314355,4.9000001,80,100,65,3,6,Kansas,Montana,32,1,9.2303009
5,22,2,14,0,.5,,0,1,-4.2626801,-.33647224,4.9000001,50,70,65,5,8,Massachusetts,Wisconsin,32,1,9.2303009
5,23,2,11,.60000002,.10000002,.60000002,,0,.40546522,.18232156,4.9000001,60,50,65,4,5,Maryland,Massachusetts,32,1,9.2303009
5,24,2,5,.60000002,.10000002,.60000002,,0,.40546522,0,4.9000001,80,80,65,3,2,Kansas,Idaho,32,1,9.2303009
5,25,2,12,0,.5,,0,1,-4.2626801,-.51082563,4.9000001,60,100,65,4,6,Maryland,Montana,32,1,9.2303009
5,26,2,6,1,.5,1,,1,4.2626796,.28768209,4.9000001,80,60,65,2,4,Idaho,Maryland,32,1,9.2303009
5,27,2,7,.40000001,.099999994,,.40000001,0,-.40546513,.13353139,4.9000001,80,70,65,2,7,Idaho,New Mexico,32,1,9.2303009
5,28,2,13,1,.5,1,,1,4.2626796,.33647224,4.9000001,70,50,65,7,5,New Mexico,Massachusetts,32,1,9.2303009
5,29,2,4,.5,0,,,0,0,0,4.9000001,70,70,65,1,8,Georgia,Wisconsin,32,1,9.2303009
5,30,2,3,.5,0,,,0,0,0,4.9000001,70,70,65,1,7,Georgia,New Mexico,32,1,9.2303009
5,31,2,16,.2,.30000001,,.2,0,-1.3862944,-.35667494,4.9000001,70,100,65,8,6,Wisconsin,Montana,32,1,9.2303009
5,32,2,8,.60000002,.10000002,.60000002,,0,.40546522,-.13353139,4.9000001,70,80,65,8,2,Wisconsin,Idaho,32,1,9.2303009
5,33,1,6,.30000001,.19999999,,.30000001,0,-.84729779,-.15415068,4.0999999,60,70,75,6,2,Minneapolis,Buffalo,32,1,8.1047039
5,34,1,1,.69999999,.19999999,.69999999,,0,.84729779,.10536052,4.0999999,100,90,75,5,1,Miami,Atlanta,32,1,8.1047039
5,35,1,12,.69999999,.19999999,.69999999,,0,.84729779,.11778303,4.0999999,90,80,75,3,8,Los Angeles,San Francisco,32,1,8.1047039
5,36,1,14,.2,.30000001,,.2,0,-1.3862944,-.28768209,4.0999999,60,80,75,6,4,Minneapolis,Memphis,32,1,8.1047039
5,37,1,4,.80000001,.30000001,.80000001,,0,1.3862945,.11778303,4.0999999,90,80,75,1,8,Atlanta,San Francisco,32,1,8.1047039
5,38,1,15,.80000001,.30000001,.80000001,,0,1.3862945,.11778303,4.0999999,90,80,75,7,4,New Orleans,Memphis,32,1,8.1047039
5,39,1,7,.2,.30000001,,.2,0,-1.3862944,-.25131443,4.0999999,70,90,75,2,7,Buffalo,New Orleans,32,1,8.1047039
5,40,1,3,.5,0,,,0,0,0,4.0999999,90,90,75,7,1,New Orleans,Atlanta,32,1,8.1047039
5,41,1,16,.60000002,.10000002,.60000002,,0,.40546522,0,4.0999999,80,80,75,4,8,Memphis,San Francisco,32,1,8.1047039
5,42,1,13,.60000002,.10000002,.60000002,,0,.40546522,.22314355,4.0999999,100,80,75,5,4,Miami,Memphis,32,1,8.1047039
5,43,1,11,.5,0,,,0,0,0,4.0999999,90,90,75,3,7,Los Angeles,New Orleans,32,1,8.1047039
5,44,1,2,1,.5,1,,1,4.2626796,.4054651,4.0999999,90,60,75,1,6,Atlanta,Minneapolis,32,1,8.1047039
5,45,1,10,1,.5,1,,1,4.2626796,.4054651,4.0999999,90,60,75,3,6,Los Angeles,Minneapolis,32,1,8.1047039
5,46,1,5,1,.5,1,,1,4.2626796,.35667494,4.0999999,100,70,75,5,2,Miami,Buffalo,32,1,8.1047039
5,47,1,8,.40000001,.099999994,,.40000001,0,-.40546513,-.13353139,4.0999999,70,80,75,2,8,Buffalo,San Francisco,32,1,8.1047039
5,48,1,9,.5,0,,,0,0,-.10536052,4.0999999,90,100,75,3,5,Los Angeles,Miami,32,1,8.1047039
7,1,2,16,0,.5,,0,1,-4.2626801,-.10536052,7,90,100,50,8,6,Wisconsin,Montana,26,1,9.4988308
7,2,2,3,0,.5,,0,1,-4.2626801,-.28768209,7,60,80,50,1,7,Georgia,New Mexico,26,1,9.4988308
7,3,2,7,1,.5,1,,1,4.2626796,.13353139,7,80,70,50,7,2,New Mexico,Idaho,26,1,9.4988308
7,4,2,11,.5,0,,,0,0,-.33647224,7,50,70,50,5,4,Massachusetts,Maryland,26,1,9.4988308
7,5,2,4,1,.5,1,,1,4.2626796,.4054651,7,90,60,50,8,1,Wisconsin,Georgia,26,1,9.4988308
7,6,2,5,0,.5,,0,1,-4.2626801,-.25131443,7,70,90,50,2,3,Idaho,Kansas,26,1,9.4988308
7,7,2,9,1,.5,1,,1,4.2626796,.58778667,7,90,50,50,3,5,Kansas,Massachusetts,26,1,9.4988308
7,8,2,15,.5,0,,,0,0,.22314355,7,100,80,50,6,7,Montana,New Mexico,26,1,9.4988308
7,9,2,8,1,.5,1,,1,4.2626796,.25131443,7,90,70,50,8,2,Wisconsin,Idaho,26,1,9.4988308
7,10,2,6,.5,0,,,0,0,0,7,70,70,50,2,4,Idaho,Maryland,26,1,9.4988308
7,11,2,12,0,.5,,0,1,-4.2626801,-.35667494,7,70,100,50,4,6,Maryland,Montana,26,1,9.4988308
7,12,2,2,.5,0,,,0,0,.15415068,7,70,60,50,4,1,Maryland,Georgia,26,1,9.4988308
7,13,2,1,1,.5,1,,1,4.2626796,.4054651,7,90,60,50,3,1,Kansas,Georgia,26,1,9.4988308
7,14,2,13,1,.5,1,,1,4.2626796,.47000363,7,80,50,50,7,5,New Mexico,Massachusetts,26,1,9.4988308
7,15,2,10,.5,0,,,0,0,.10536052,7,100,90,50,6,3,Montana,Kansas,26,1,9.4988308
7,16,2,14,1,.5,1,,1,4.2626796,.58778667,7,90,50,50,8,5,Wisconsin,Massachusetts,26,1,9.4988308
7,17,1,16,.30000001,.19999999,,.30000001,0,-.84729779,-.25131443,2.9000001,70,90,60,8,4,San Francisco,Memphis,26,1,2.6719553
7,18,1,13,.25,.25,,.25,0,-1.0986123,-.10536052,2.9000001,90,100,60,4,5,Memphis,Miami,26,1,2.6719553
7,19,1,9,.5,0,,,0,0,-.22314355,2.9000001,80,100,60,3,5,Los Angeles,Miami,26,1,2.6719553
7,20,1,15,.5,0,,,0,0,0,2.9000001,90,90,60,4,7,Memphis,New Orleans,26,1,2.6719553
7,21,1,3,.5,0,,,0,0,0,2.9000001,90,90,60,1,7,Atlanta,New Orleans,26,1,2.6719553
7,22,1,5,.050000001,.44999999,,.050000001,0,-2.9444389,-.69314718,2.9000001,50,100,60,2,5,Buffalo,Miami,26,1,2.6719553
7,23,1,4,.40000001,.099999994,,.40000001,0,-.40546513,.25131443,2.9000001,90,70,60,1,8,Atlanta,San Francisco,26,1,2.6719553
7,24,1,10,.2,.30000001,,.2,0,-1.3862944,-.28768209,2.9000001,60,80,60,6,3,Minneapolis,Los Angeles,26,1,2.6719553
7,25,1,6,.5,0,,,0,0,.18232156,2.9000001,60,50,60,6,2,Minneapolis,Buffalo,26,1,2.6719553
7,26,1,11,.5,0,,,0,0,-.11778303,2.9000001,80,90,60,3,7,Los Angeles,New Orleans,26,1,2.6719553
7,27,1,1,.5,0,,,0,0,.10536052,2.9000001,100,90,60,5,1,Miami,Atlanta,26,1,2.6719553
7,28,1,12,.30000001,.19999999,,.30000001,0,-.84729779,-.13353139,2.9000001,70,80,60,8,3,San Francisco,Los Angeles,26,1,2.6719553
7,29,1,8,.80000001,.30000001,.80000001,,0,1.3862945,.33647224,2.9000001,70,50,60,8,2,San Francisco,Buffalo,26,1,2.6719553
7,30,1,7,.2,.30000001,,.2,0,-1.3862944,-.58778667,2.9000001,50,90,60,2,7,Buffalo,New Orleans,26,1,2.6719553
7,31,1,2,.30000001,.19999999,,.30000001,0,-.84729779,-.4054651,2.9000001,60,90,60,6,1,Minneapolis,Atlanta,26,1,2.6719553
7,32,1,14,.30000001,.19999999,,.30000001,0,-.84729779,-.4054651,2.9000001,60,90,60,6,4,Minneapolis,Memphis,26,1,2.6719553
7,33,0,6,.30000001,.19999999,,.30000001,0,-.84729779,-.22314355,2.3,80,100,70,2,5,Celtics,Lakers,26,1,3.9470983
7,34,0,10,.40000001,.099999994,,.40000001,0,-.40546513,-.13353139,2.3,70,80,70,3,6,Clippers,Pacers,26,1,3.9470983
7,35,0,13,.80000001,.30000001,.80000001,,0,1.3862945,.4054651,2.3,90,60,70,4,8,Heat,Thunder,26,1,3.9470983
7,36,0,14,.2,.30000001,,.2,0,-1.3862944,-.22314355,2.3,80,100,70,6,5,Pacers,Lakers,26,1,3.9470983
7,37,0,15,.30000001,.19999999,,.30000001,0,-.84729779,0,2.3,80,80,70,6,7,Pacers,Spurs,26,1,3.9470983
7,38,0,4,.69999999,.19999999,.69999999,,0,.84729779,.15415068,2.3,70,60,70,1,8,76ers,Thunder,26,1,3.9470983
7,39,0,16,.69999999,.19999999,.69999999,,0,.84729779,.28768209,2.3,80,60,70,6,8,Pacers,Thunder,26,1,3.9470983
7,40,0,2,.2,.30000001,,.2,0,-1.3862944,-.35667494,2.3,70,100,70,1,5,76ers,Lakers,26,1,3.9470983
7,41,0,1,.30000001,.19999999,,.30000001,0,-.84729779,0,2.3,70,70,70,3,1,Clippers,76ers,26,1,3.9470983
7,42,0,5,.2,.30000001,,.2,0,-1.3862944,-.13353139,2.3,70,80,70,3,2,Clippers,Celtics,26,1,3.9470983
7,43,0,7,.40000001,.099999994,,.40000001,0,-.40546513,0,2.3,80,80,70,7,2,Spurs,Celtics,26,1,3.9470983
7,44,0,12,.25,.25,,.25,0,-1.0986123,-.11778303,2.3,80,90,70,7,4,Spurs,Heat,26,1,3.9470983
7,45,0,9,.69999999,.19999999,.69999999,,0,.84729779,.25131443,2.3,90,70,70,4,3,Heat,Clippers,26,1,3.9470983
7,46,0,8,.2,.30000001,,.2,0,-1.3862944,-.28768209,2.3,60,80,70,8,2,Thunder,Celtics,26,1,3.9470983
7,47,0,3,.30000001,.19999999,,.30000001,0,-.84729779,-.13353139,2.3,70,80,70,1,7,76ers,Spurs,26,1,3.9470983
7,48,0,11,.5,0,,,0,0,-.10536052,2.3,90,100,70,4,5,Heat,Lakers,26,1,3.9470983
8,1,2,4,.5,0,,,0,0,.13353139,7,80,70,0,1,8,Georgia,Wisconsin,59,1,0
8,2,2,16,.5,0,,,0,0,-.35667494,7,70,100,0,8,6,Wisconsin,Montana,59,1,0
8,3,2,13,.5,0,,,0,0,-.4054651,7,60,90,0,5,7,Massachusetts,New Mexico,59,1,0
8,4,2,8,.5,0,,,0,0,-.55961579,7,40,70,0,2,8,Idaho,Wisconsin,59,1,0
8,5,2,12,.5,0,,,0,0,1.2039728,7,100,30,0,6,4,Montana,Maryland,59,1,0
8,6,2,2,.5,0,,,0,0,-.98082924,7,30,80,0,4,1,Maryland,Georgia,59,1,0
8,7,2,1,.5,0,,,0,0,.47000363,7,80,50,0,1,3,Georgia,Kansas,59,1,0
8,8,2,15,.5,0,,,0,0,-.10536052,7,90,100,0,7,6,New Mexico,Montana,59,1,0
8,9,2,6,.5,0,,,0,0,-.28768209,7,30,40,0,4,2,Maryland,Idaho,59,1,0
8,10,2,5,.5,0,,,0,0,.22314355,7,50,40,0,3,2,Kansas,Idaho,59,1,0
8,11,2,7,.5,0,,,0,0,.81093019,7,90,40,0,7,2,New Mexico,Idaho,59,1,0
8,12,2,11,.5,0,,,0,0,-.69314718,7,30,60,0,4,5,Maryland,Massachusetts,59,1,0
8,13,2,10,.5,0,,,0,0,-.69314718,7,50,100,0,3,6,Kansas,Montana,59,1,0
8,14,2,9,.5,0,,,0,0,-.18232156,7,50,60,0,3,5,Kansas,Massachusetts,59,1,0
8,15,2,3,.5,0,,,0,0,.11778303,7,90,80,0,7,1,New Mexico,Georgia,59,1,0
8,16,2,14,.5,0,,,0,0,.15415068,7,70,60,0,8,5,Wisconsin,Massachusetts,59,1,0
8,17,0,7,.5,0,,,0,0,-1.2039728,4.5,30,100,0,7,2,Spurs,Celtics,59,1,1.6123266
8,18,0,13,.5,0,,,0,0,.4054651,4.5,60,40,0,4,8,Heat,Thunder,59,1,1.6123266
8,19,0,3,0,.5,,0,1,-4.2626801,-.51082563,4.5,30,50,0,7,1,Spurs,76ers,59,1,1.6123266
8,20,0,14,.69999999,.19999999,.69999999,,0,.84729779,.25131443,4.5,90,70,0,5,6,Lakers,Pacers,59,1,1.6123266
8,21,0,12,.5,0,,,0,0,.69314718,4.5,60,30,0,4,7,Heat,Spurs,59,1,1.6123266
8,22,0,15,.5,0,,,0,0,.84729785,4.5,70,30,0,6,7,Pacers,Spurs,59,1,1.6123266
8,23,0,11,.69999999,.19999999,.69999999,,0,.84729779,.4054651,4.5,90,60,0,5,4,Lakers,Heat,59,1,1.6123266
8,24,0,2,.69999999,.19999999,.69999999,,0,.84729779,.58778667,4.5,90,50,0,5,1,Lakers,76ers,59,1,1.6123266
8,25,0,5,.60000002,.10000002,.60000002,,0,.40546522,.22314355,4.5,100,80,0,2,3,Celtics,Clippers,59,1,1.6123266
8,26,0,9,.40000001,.099999994,,.40000001,0,-.40546513,-.28768209,4.5,60,80,0,4,3,Heat,Clippers,59,1,1.6123266
8,27,0,6,.40000001,.099999994,,.40000001,0,-.40546513,-.10536052,4.5,90,100,0,5,2,Lakers,Celtics,59,1,1.6123266
8,28,0,8,.80000001,.30000001,.80000001,,0,1.3862945,.91629076,4.5,100,40,0,2,8,Celtics,Thunder,59,1,1.6123266
8,29,0,4,.30000001,.19999999,,.30000001,0,-.84729779,.22314355,4.5,50,40,0,1,8,76ers,Thunder,59,1,1.6123266
8,30,0,1,.5,0,,,0,0,.47000363,4.5,80,50,0,3,1,Clippers,76ers,59,1,1.6123266
8,31,0,16,0,.5,,0,1,-4.2626801,-.55961579,4.5,40,70,0,8,6,Thunder,Pacers,59,1,1.6123266
8,32,0,10,.89999998,.39999998,.89999998,,0,2.1972244,.13353139,4.5,80,70,0,3,6,Clippers,Pacers,59,1,1.6123266
8,33,1,14,.80000001,.30000001,.80000001,,0,1.3862945,1.2039728,4.3000002,100,30,10,4,6,Memphis,Minneapolis,59,1,2.6246238
8,34,1,4,.80000001,.30000001,.80000001,,0,1.3862945,.33647224,4.3000002,70,50,10,1,8,Atlanta,San Francisco,59,1,2.6246238
8,35,1,11,.89999998,.39999998,.89999998,,0,2.1972244,-.28768209,4.3000002,60,80,10,3,7,Los Angeles,New Orleans,59,1,2.6246238
8,36,1,3,.5,0,,,0,0,.13353139,4.3000002,80,70,10,7,1,New Orleans,Atlanta,59,1,2.6246238
8,37,1,13,.40000001,.099999994,,.40000001,0,-.40546513,.10536052,4.3000002,100,90,10,4,5,Memphis,Miami,59,1,2.6246238
8,38,1,2,0,.5,,0,1,-4.2626801,-.84729785,4.3000002,30,70,10,6,1,Minneapolis,Atlanta,59,1,2.6246238
8,39,1,7,.60000002,.10000002,.60000002,,0,.40546522,.69314718,4.3000002,80,40,10,7,2,New Orleans,Buffalo,59,1,2.6246238
8,40,1,5,.1,.40000001,,.1,0,-2.1972246,-.81093019,4.3000002,40,90,10,2,5,Buffalo,Miami,59,1,2.6246238
8,41,1,6,0,.5,,0,1,-4.2626801,-.28768209,4.3000002,30,40,10,6,2,Minneapolis,Buffalo,59,1,2.6246238
8,42,1,8,.5,0,,,0,0,.22314355,4.3000002,50,40,10,8,2,San Francisco,Buffalo,59,1,2.6246238
8,43,1,12,0,.5,,0,1,-4.2626801,-.18232156,4.3000002,50,60,10,8,3,San Francisco,Los Angeles,59,1,2.6246238
8,44,1,10,0,.5,,0,1,-4.2626801,-.69314718,4.3000002,30,60,10,6,3,Minneapolis,Los Angeles,59,1,2.6246238
8,45,1,9,.5,0,,,0,0,-.4054651,4.3000002,60,90,10,3,5,Los Angeles,Miami,59,1,2.6246238
8,46,1,16,.050000001,.44999999,,.050000001,0,-2.9444389,-.69314718,4.3000002,50,100,10,8,4,San Francisco,Memphis,59,1,2.6246238
8,47,1,1,.5,0,,,0,0,.25131443,4.3000002,90,70,10,5,1,Miami,Atlanta,59,1,2.6246238
8,48,1,15,.40000001,.099999994,,.40000001,0,-.40546513,-.22314355,4.3000002,80,100,10,7,4,New Orleans,Memphis,59,1,2.6246238
9,1,2,16,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,5.0999999,60,100,40,8,6,Wisconsin,Montana,27,1,3.541728
9,2,2,10,.80000001,.30000001,.80000001,,0,1.3862945,.10536052,5.0999999,100,90,40,6,3,Montana,Kansas,27,1,3.541728
9,3,2,14,1,.5,1,,1,4.2626796,1.0986123,5.0999999,60,20,40,8,5,Wisconsin,Massachusetts,27,1,3.541728
9,4,2,7,.1,.40000001,,.1,0,-2.1972246,-.55961579,5.0999999,40,70,40,2,7,Idaho,New Mexico,27,1,3.541728
9,5,2,15,.5,0,,,0,0,-.35667494,5.0999999,70,100,40,7,6,New Mexico,Montana,27,1,3.541728
9,6,2,11,1,.5,1,,1,4.2626796,.4054651,5.0999999,30,20,40,4,5,Maryland,Massachusetts,27,1,3.541728
9,7,2,8,0,.5,,0,1,-4.2626801,-.4054651,5.0999999,40,60,40,2,8,Idaho,Wisconsin,27,1,3.541728
9,8,2,4,.69999999,.19999999,.69999999,,0,.84729779,.28768209,5.0999999,60,45,40,8,1,Wisconsin,Georgia,27,1,3.541728
9,9,2,9,1,.5,1,,1,4.2626796,1.5040774,5.0999999,90,20,40,3,5,Kansas,Massachusetts,27,1,3.541728
9,10,2,3,1,.5,1,,1,4.2626796,.44183275,5.0999999,70,45,40,7,1,New Mexico,Georgia,27,1,3.541728
9,11,2,13,1,.5,1,,1,4.2626796,1.2527629,5.0999999,70,20,40,7,5,New Mexico,Massachusetts,27,1,3.541728
9,12,2,1,.30000001,.19999999,,.30000001,0,-.84729779,-.69314718,5.0999999,45,90,40,1,3,Georgia,Kansas,27,1,3.541728
9,13,2,6,.5,0,,,0,0,-.28768209,5.0999999,30,40,40,4,2,Maryland,Idaho,27,1,3.541728
9,15,2,2,.60000002,.10000002,.60000002,,0,.40546522,.4054651,5.0999999,45,30,40,1,4,Georgia,Maryland,27,1,3.541728
9,16,2,5,0,.5,,0,1,-4.2626801,-.81093019,5.0999999,40,90,40,2,3,Idaho,Kansas,27,1,3.541728
9,17,0,16,.5,0,,,0,0,.18232156,3.9000001,60,50,45,6,8,Pacers,Thunder,27,1,3.0200799
9,18,0,14,0,.5,,0,1,-4.2626801,-.51082563,3.9000001,60,100,45,6,5,Pacers,Lakers,27,1,3.0200799
9,19,0,13,0,.5,,0,1,-4.2626801,-.47000363,3.9000001,50,80,45,8,4,Thunder,Heat,27,1,3.0200799
9,20,0,6,1,.5,1,,1,4.2626796,.22314355,3.9000001,100,80,45,5,2,Lakers,Celtics,27,1,3.0200799
9,21,0,4,.30000001,.19999999,,.30000001,0,-.84729779,.33647224,3.9000001,70,50,45,1,8,76ers,Thunder,27,1,3.0200799
9,22,0,10,.5,0,,,0,0,.56798404,3.9000001,60,34,45,6,3,Pacers,Clippers,27,1,3.0200799
9,23,0,11,1,.5,1,,1,4.2626796,.22314355,3.9000001,100,80,45,5,4,Lakers,Heat,27,1,3.0200799
9,24,0,15,.40000001,.099999994,,.40000001,0,-.40546513,.4054651,3.9000001,90,60,45,7,6,Spurs,Pacers,27,1,3.0200799
9,25,0,3,.5,0,,,0,0,.25131443,3.9000001,90,70,45,7,1,Spurs,76ers,27,1,3.0200799
9,26,0,8,1,.5,1,,1,4.2626796,.47000363,3.9000001,80,50,45,2,8,Celtics,Thunder,27,1,3.0200799
9,27,0,7,1,.5,1,,1,4.2626796,-.11778303,3.9000001,80,90,45,2,7,Celtics,Spurs,27,1,3.0200799
9,28,0,12,1,.5,1,,1,4.2626796,-.11778303,3.9000001,80,90,45,4,7,Heat,Spurs,27,1,3.0200799
9,29,0,9,.69999999,.19999999,.69999999,,0,.84729779,.8556661,3.9000001,80,34,45,4,3,Heat,Clippers,27,1,3.0200799
9,30,0,2,1,.5,1,,1,4.2626796,.35667494,3.9000001,100,70,45,5,1,Lakers,76ers,27,1,3.0200799
9,31,0,1,.2,.30000001,,.2,0,-1.3862944,.72213471,3.9000001,70,34,45,1,3,76ers,Clippers,27,1,3.0200799
9,32,0,5,0,.5,,0,1,-4.2626801,-.8556661,3.9000001,34,80,45,3,2,Clippers,Celtics,27,1,3.0200799
9,36,1,15,0,.5,,0,1,-4.2626801,-.13976194,3.7,60,69,50,4,7,Memphis,New Orleans,27,1,4.3677049
9,38,1,1,1,.5,1,,1,4.2626796,.21309322,3.7,99,80,50,5,1,Miami,Atlanta,27,1,4.3677049
9,39,1,13,1,.5,1,,1,4.2626796,.50077528,3.7,99,60,50,5,4,Miami,Memphis,27,1,4.3677049
9,40,1,9,1,.5,1,,1,4.2626796,.010050336,3.7,100,99,50,3,5,Los Angeles,Miami,27,1,4.3677049
9,41,1,4,1,.5,1,,1,4.2626796,-.13353139,3.7,70,80,50,8,1,San Francisco,Atlanta,27,1,4.3677049
9,42,1,16,0,.5,,0,1,-4.2626801,-.15415068,3.7,60,70,50,4,8,Memphis,San Francisco,27,1,4.3677049
9,43,1,3,.40000001,.099999994,,.40000001,0,-.40546513,.14792013,3.7,80,69,50,1,7,Atlanta,New Orleans,27,1,4.3677049
9,44,1,10,0,.5,,0,1,-4.2626801,-1.2039728,3.7,30,100,50,6,3,Minneapolis,Los Angeles,27,1,4.3677049
9,45,1,12,0,.5,,0,1,-4.2626801,-.35667494,3.7,70,100,50,8,3,San Francisco,Los Angeles,27,1,4.3677049
9,46,1,2,.69999999,.19999999,.69999999,,0,.84729779,.98082924,3.7,80,30,50,1,6,Atlanta,Minneapolis,27,1,4.3677049
9,47,1,14,0,.5,,0,1,-4.2626801,-.69314718,3.7,30,60,50,6,4,Minneapolis,Memphis,27,1,4.3677049
9,48,1,11,0,.5,,0,1,-4.2626801,-.37106368,3.7,69,100,50,7,3,New Orleans,Los Angeles,27,1,4.3677049
10,1,0,14,0,.5,,0,1,-4.2626801,-.15415068,5.5,60,70,70,6,5,Pacers,Lakers,26,1,1.5623842
10,2,0,3,.60000002,.10000002,.60000002,,0,.40546522,.13353139,5.5,80,70,70,1,7,76ers,Spurs,26,1,1.5623842
10,3,0,4,.30000001,.19999999,,.30000001,0,-.84729779,-.22314355,5.5,80,100,70,1,8,76ers,Thunder,26,1,1.5623842
10,4,0,2,.60000002,.10000002,.60000002,,0,.40546522,-.13353139,5.5,70,80,70,5,1,Lakers,76ers,26,1,1.5623842
10,5,0,6,.64999998,.14999998,.64999998,,0,.61903912,.068992868,5.5,75,70,70,2,5,Celtics,Lakers,26,1,1.5623842
10,6,0,13,.34999999,.15000001,,.34999999,0,-.61903918,-.10536052,5.5,90,100,70,4,8,Heat,Thunder,26,1,1.5623842
10,7,0,10,.5,0,,,0,0,.18232156,5.5,60,50,70,6,3,Pacers,Clippers,26,1,1.5623842
10,8,0,9,.40000001,.099999994,,.40000001,0,-.40546513,-.58778667,5.5,50,90,70,3,4,Clippers,Heat,26,1,1.5623842
10,9,0,16,.30000001,.19999999,,.30000001,0,-.84729779,-.51082563,5.5,60,100,70,6,8,Pacers,Thunder,26,1,1.5623842
10,10,0,7,.5,0,,,0,0,.068992868,5.5,75,70,70,2,7,Celtics,Spurs,26,1,1.5623842
10,11,0,12,.34999999,.15000001,,.34999999,0,-.61903918,-.25131443,5.5,70,90,70,7,4,Spurs,Heat,26,1,1.5623842
10,12,0,15,.30000001,.19999999,,.30000001,0,-.84729779,-.15415068,5.5,60,70,70,6,7,Pacers,Spurs,26,1,1.5623842
10,13,0,8,.75,.25,.75,,0,1.0986123,.28768209,5.5,100,75,70,8,2,Thunder,Celtics,26,1,1.5623842
10,14,0,11,.44999999,.050000012,,.44999999,0,-.20067075,.25131443,5.5,90,70,70,4,5,Heat,Lakers,26,1,1.5623842
10,15,0,5,.30000001,.19999999,,.30000001,0,-.84729779,-.4054651,5.5,50,75,70,3,2,Clippers,Celtics,26,1,1.5623842
10,16,0,1,.5,0,,,0,0,.47000363,5.5,80,50,70,1,3,76ers,Clippers,26,1,1.5623842
10,17,2,6,0,.5,,0,1,-4.2626801,-1.0414538,4,30,85,60,4,2,Maryland,Idaho,26,1,4.1931028
10,18,2,4,.5,0,,,0,0,0,4,80,80,60,1,8,Georgia,Wisconsin,26,1,4.1931028
10,19,2,15,.5,0,,,0,0,.10536052,4,100,90,60,7,6,New Mexico,Montana,26,1,4.1931028
10,20,2,7,.44999999,.050000012,,.44999999,0,-.20067075,-.16251893,4,85,100,60,2,7,Idaho,New Mexico,26,1,4.1931028
10,21,2,2,0,.5,,0,1,-4.2626801,-.98082924,4,30,80,60,4,1,Maryland,Georgia,26,1,4.1931028
10,22,2,3,0,.5,,0,1,-4.2626801,-.22314355,4,80,100,60,1,7,Georgia,New Mexico,26,1,4.1931028
10,23,2,5,.5,0,,,0,0,-.19415602,4,70,85,60,3,2,Kansas,Idaho,26,1,4.1931028
10,24,2,11,.60000002,.10000002,.60000002,,0,.40546522,.28768209,4,40,30,60,5,4,Massachusetts,Maryland,26,1,4.1931028
10,25,2,14,0,.5,,0,1,-4.2626801,-.69314718,4,40,80,60,5,8,Massachusetts,Wisconsin,26,1,4.1931028
10,26,2,1,.5,0,,,0,0,.13353139,4,80,70,60,1,3,Georgia,Kansas,26,1,4.1931028
10,27,2,8,0,.5,,0,1,-4.2626801,-.060624622,4,80,85,60,8,2,Wisconsin,Idaho,26,1,4.1931028
10,28,2,12,1,.5,1,,1,4.2626796,1.0986123,4,90,30,60,6,4,Montana,Maryland,26,1,4.1931028
10,29,2,10,0,.5,,0,1,-4.2626801,.25131443,4,90,70,60,6,3,Montana,Kansas,26,1,4.1931028
10,30,2,16,0,.5,,0,1,-4.2626801,-.11778303,4,80,90,60,8,6,Wisconsin,Montana,26,1,4.1931028
10,31,2,9,0,.5,,0,1,-4.2626801,-.55961579,4,40,70,60,5,3,Massachusetts,Kansas,26,1,4.1931028
10,32,2,13,1,.5,1,,1,4.2626796,.91629076,4,100,40,60,7,5,New Mexico,Massachusetts,26,1,4.1931028
10,33,1,6,.5,0,,,0,0,.91629076,4.8000002,100,40,55,6,2,Minneapolis,Buffalo,26,1,2.4166811
10,34,1,11,.75,.25,.75,,0,1.0986123,.13353139,4.8000002,80,70,55,3,7,Los Angeles,New Orleans,26,1,2.4166811
10,35,1,16,.25,.25,,.25,0,-1.0986123,-.074107975,4.8000002,65,70,55,4,8,Memphis,San Francisco,26,1,2.4166811
10,36,1,10,0,.5,,0,1,-4.2626801,.22314355,4.8000002,100,80,55,6,3,Minneapolis,Los Angeles,26,1,2.4166811
10,37,1,5,0,.5,,0,1,-4.2626801,-.81093019,4.8000002,40,90,55,2,5,Buffalo,Miami,26,1,2.4166811
